List ID	Concept nr.	Concept	Word	Stem	Set	Confirmed	Comment	Source	Mediator
9	25	the carrot	ламат1ур	6	25-6				
137	25	the carrot	мамат1ур	6	25-6				
25	25	the carrot	ламадур	6	25-6				
88	25	the carrot	абадур	6	25-6				
12	25	the carrot	ламáдур	6	25-6				
98	25	the carrot	абаджур	6	25-6				
87	25	the carrot	абадур	6	25-6				
45	25	the carrot	к1абажур	6	25-6				
138	25	the carrot	мамат1ур	6	25-6				
86	25	the carrot	абадур	6	25-6				
47	25	the carrot	к1абажур	6	25-6				
48	25	the carrot	абаджур	6	25-6				
8	25	the carrot	ламадур	6	25-6				
54	25	the carrot	мамат1уру	6	25-6				
84	25	the carrot	ламадур	6	25-6				
99	25	the carrot	абаджур	6	25-6				
56	25	the carrot	мамат1ур	6	25-6				
51	25	the carrot	абаджур	6	25-6				
81	25	the carrot	абадур	6	25-6				
50	25	the carrot	абаджур	6	25-6				
112	25	the carrot	абадур	6	25-6				
18	25	the carrot	ламадур	6	25-6				
19	25	the carrot	ламат1ур	6	25-6				
53	25	the carrot	мамат1ур	6	25-6				
82	25	the carrot	абадур	6	25-6				
15	25	the carrot	ж1онка	7	25-7				
38	25	the carrot	жит1а	8	25-8				
37	25	the carrot	жит1а	8	25-8				
43	25	the carrot	жит1а	8	25-8				
42	25	the carrot	жит1а	8	25-8				
40	25	the carrot	жит1а	8	25-8				
39	25	the carrot	жит1а	8	25-8				
44	25	the carrot	жит1а	8	25-8				
41	25	the carrot	жит1а	8	25-8				
23	25	the carrot	йыхыIнь	9	25-9				
94	25	the carrot	кьуч1	10	25-10				
65	25	the carrot	кьуч1	10	25-10				
80	25	the carrot	к1ут	10	25-10				
36	25	the carrot	кьут1у	10	25-10				
95	25	the carrot	кьут1ыр	10	25-10				
134	25	the carrot	къудар	10	25-10				
119	25	the carrot	къут	10	25-10				
77	25	the carrot	к1ута	10	25-10				
72	25	the carrot	кьуч1	10	25-10				
118	25	the carrot	кьут1	10	25-10				
58	25	the carrot	кьут1	10	25-10				
73	25	the carrot	къуч1	10	25-10				
33	25	the carrot	кьут1у	10	25-10				
34	25	the carrot	кьут1у	10	25-10				
90	25	the carrot	кьуч1	10	25-10				
28	25	the carrot	кудар	10	25-10				
75	25	the carrot	къуч1	10	25-10				
76	25	the carrot	къуч1	10	25-10				
64	25	the carrot	кьуч1	10	25-10				
129	25	the carrot	кьутl	10	25-10				
60	25	the carrot	кьут1	10	25-10				
71	25	the carrot	кьуч1	10	25-10				
78	25	the carrot	кьут1	10	25-10				
24	25	the carrot	кьутI	10	25-10				
135	25	the carrot	къудар	10	25-10				
91	25	the carrot	кьуч1	10	25-10				
133	25	the carrot	къудар	10	25-10				
92	25	the carrot	кьуч1	10	25-10				
131	25	the carrot	кьут1	10	25-10				
74	25	the carrot	кьуч1	10	25-10				
35	25	the carrot	кьут1у	10	25-10				
63	25	the carrot	кьуч1	10	25-10				
10	25	the carrot	кьутI	10	25-10				
93	25	the carrot	кьуч1	10	25-10				
26	25	the carrot	къудар	10	25-10				
117	25	the carrot	кьут1	10	25-10				
136	25	the carrot	кудар	10	25-10				
132	25	the carrot	кьут	10	25-10				
89	25	the carrot	кьутI	10	25-10				
120	25	the carrot	кьут1	10	25-10				
57	25	the carrot	кьут1	10	25-10				
115	25	the carrot	кьутI	10	25-10				
61	25	the carrot	к1ут1	10	25-10				
116	25	the carrot	кьут1	10	25-10				
31	25	the carrot	кудар	10	25-10				
130	25	the carrot	кьут1	10	25-10				
62	25	the carrot	кьуч1	10	25-10				
79	25	the carrot	кьут1	10	25-10				
128	25	the carrot	кьут1	10	25-10				
59	25	the carrot	кьутl	10	25-10				
20	25	the carrot	чита	11	25-11				
114	25	the carrot	экье	12	25-12				
113	25	the carrot	экье	12	25-12				
70	25	the carrot	ГАЗАР						
68	25	the carrot	NA						
32	25	the carrot	кудар						
111	25	the carrot	NA						
127	25	the carrot	NA						
13	25	the carrot	yerkökü						
27	25	the carrot	йеркёкю(п*)						
14	25	the carrot	NA						
2	25	the carrot	газар						
32	25	the carrot	мокров						
11	26	the cat	hirrah	1	26-1				
1	26	the cat	k'at'a	2	26-2				
97	26	the cat	k'at'a	2	26-2				
96	26	the cat	k'at'a	2	26-2				
17	26	the cat	k'at'a	2	26-2				
105	26	the cat	k'at'a	2	26-2				
104	26	the cat	k'at'a	2	26-2				
103	26	the cat	k'at'a	2	26-2				
20	26	the cat	мишик	3	26-3				
100	26	the cat	pişik	3	26-3				
134	26	the cat	пишик	3	26-3				
52	26	the cat	pşik	3	26-3				
136	26	the cat	пишик	3	26-3				
133	26	the cat	pişik	3	26-3				
27	26	the cat	пшик	3	26-3				
29	26	the cat	пишик	3	26-3				
26	26	the cat	pişik	3	26-3				
108	26	the cat	pişik	3	26-3				
135	26	the cat	пишик	3	26-3				
106	26	the cat	pişik	3	26-3				
31	26	the cat	пший	3	26-3				
28	26	the cat	пшик	3	26-3				
11	26	the cat	qittah	3	26-3				
102	26	the cat	pişik	3	26-3				
29	26	the cat	пшик	3	26-3				
101	26	the cat	pişik	3	26-3				
107	26	the cat	pişik	3	26-3				
6	26	the cat	аок	4	26-4				
42	26	the cat	бизи	5	26-5				
43	26	the cat	бизи	5	26-5				
38	26	the cat	бизи	5	26-5				
46	26	the cat	биси	5	26-5				
109	26	the cat	биси	5	26-5				
98	26	the cat	бисий	5	26-5				
40	26	the cat	бизи	5	26-5				
44	26	the cat	бизи	5	26-5				
47	26	the cat	биси	5	26-5				
99	26	the cat	бисий	5	26-5				
37	26	the cat	бизи	5	26-5				
39	26	the cat	бизи	5	26-5				
45	26	the cat	бисий	5	26-5				
41	26	the cat	бизи	5	26-5				
110	26	the cat	биси	5	26-5				
19	26	the cat	бугъурк1а	6	26-6				
64	26	the cat	гати	7	26-7				
72	26	the cat	гати	7	26-7				
91	26	the cat	гати	7	26-7				
95	26	the cat	гати	7	26-7				
75	26	the cat	гати	7	26-7				
73	26	the cat	гати	7	26-7				
92	26	the cat	гати	7	26-7				
76	26	the cat	гати	7	26-7				
63	26	the cat	гати	7	26-7				
23	26	the cat	га1т	7	26-7				
62	26	the cat	гати	7	26-7				
71	26	the cat	гати	7	26-7				
93	26	the cat	гати	7	26-7				
74	26	the cat	гати	7	26-7				
90	26	the cat	гати	7	26-7				
82	26	the cat	га1ть	7	26-7				
129	26	the cat	гату	8	26-8				
57	26	the cat	гату	8	26-8				
34	26	the cat	гату	8	26-8				
119	26	the cat	кату	8	26-8				
65	26	the cat	гатю	8	26-8				
94	26	the cat	гатю	8	26-8				
58	26	the cat	гату	8	26-8				
35	26	the cat	гату	8	26-8				
115	26	the cat	гату	8	26-8				
130	26	the cat	гату	8	26-8				
33	26	the cat	гату	8	26-8				
118	26	the cat	кату	8	26-8				
24	26	the cat	гату	8	26-8				
132	26	the cat	кату	8	26-8				
127	26	the cat	гату	8	26-8				
36	26	the cat	гату	8	26-8				
61	26	the cat	кату	8	26-8				
116	26	the cat	гату	8	26-8				
60	26	the cat	гату	8	26-8				
117	26	the cat	гату	8	26-8				
128	26	the cat	гату	8	26-8				
131	26	the cat	гату	8	26-8				
59	26	the cat	гату	8	26-8				
138	26	the cat	геду	9	26-9				
16	26	the cat	геду	9	26-9				
83	26	the cat	к1ет1у	9	26-9				
25	26	the cat	КIÉТIУ	9	26-9				
137	26	the cat	геду	9	26-9				
77	26	the cat	кита	9	26-9				
85	26	the cat	к1ет1у	9	26-9				
48	26	the cat	гет	9	26-9				
80	26	the cat	китан	9	26-9				
49	26	the cat	гет	9	26-9				
86	26	the cat	гет	9	26-9				
87	26	the cat	гет	9	26-9				
78	26	the cat	китан	9	26-9				
88	26	the cat	гет	9	26-9				
12	26	the cat	кето	9	26-9				
79	26	the cat	ккитан	9	26-9				
9	26	the cat	геду	9	26-9				
84	26	the cat	КIÉТIУ	9	26-9				
126	26	the cat	кету	9	26-9				
18	26	the cat	кIетIу	9	26-9				
111	26	the cat	геду	9	26-9				
51	26	the cat	кет	9	26-9				
8	26	the cat	гету	9	26-9				
114	26	the cat	кету	9	26-9				
50	26	the cat	гет	9	26-9				
18	26	the cat	кIетIу	9	26-9				
89	26	the cat	ккитан	9	26-9				
81	26	the cat	гет	9	26-9				
113	26	the cat	кето	9	26-9				
10	26	the cat	гитан	10	26-10				
120	26	the cat	гитан	10	26-10				
12	26	the cat	гъанцIа	11	26-11				
12	26	the cat	гъецI	11	26-11				
112	26	the cat	гыт	12	26-12				
55	26	the cat	иссо	13	26-13				
54	26	the cat	иссо	13	26-13				
19	26	the cat	иссо	13	26-13				
53	26	the cat	иссо	13	26-13				
56	26	the cat	иссо	13	26-13				
123	26	the cat	кац	14	26-14				
3	26	the cat	кац	14	26-14				
125	26	the cat	кац	14	26-14				
7	26	the cat	кац	14	26-14				
69	26	the cat	кац1	14	26-14				
124	26	the cat	кац	14	26-14				
122	26	the cat	кац	14	26-14				
68	26	the cat	кац1	14	26-14				
66	26	the cat	кац	14	26-14				
121	26	the cat	кац	14	26-14				
67	26	the cat	кац1	14	26-14				
5	26	the cat	кац	14	26-14				
21	26	the cat	кац	14	26-14				
4	26	the cat	кац	14	26-14				
22	26	the cat	кошка	15	26-15				
18	26	the cat	цIуйав	16	26-16				
15	26	the cat	цициг	17	26-17				
70	26	the cat	кац						
13	26	the cat	pişik						
2	26	the cat	кац						
32	26	the cat	пши						
14	26	the cat	NA						
109	27	the cattle	чавра	1	27-1				
46	27	the cattle	чавра	1	27-1				
99	27	the cattle	чавра	1	27-1				
47	27	the cattle	чавра	1	27-1				
110	27	the cattle	çavra	1	27-1				
96	27	the cattle	droχa	2	27-2				
97	27	the cattle	droxa	2	27-2				
38	27	the cattle	гьяйван	3	27-3				
42	27	the cattle	гьяйванти	3	27-3				
27	27	the cattle	хэйван	3	27-3				
12	27	the cattle	ħaywan	3	27-3				
1	27	the cattle	ʒroχa	3	27-3				
43	27	the cattle	гьяйванти	3	27-3				
104	27	the cattle	ǯroχa	3	27-3				
98	27	the cattle	гьайванар	3	27-3				
40	27	the cattle	гьяйванти	3	27-3				
41	27	the cattle	гьяйванти	3	27-3				
44	27	the cattle	гьайванти	3	27-3				
8	27	the cattle	häymän	3	27-3				
37	27	the cattle	гьяйванти / х1айванти	3	27-3				
103	27	the cattle	ǯroχa	3	27-3				
14	27	the cattle	häymän	3	27-3				
110	27	the cattle	hayvam - zhiv	3	27-3				
52	27	the cattle	ilhə	4	27-4				
7	27	the cattle	хайванар	4	27-4				
25	27	the cattle	ХIАЙВÁН	4	27-4				
19	27	the cattle	х1ванил1	4	27-4				
18	27	the cattle	хIайван	4	27-4				
39	27	the cattle	х1яйванти	4	27-4				
11	27	the cattle	mawaashi	5	27-5				
1	27	the cattle	qaramal podtv	6	27-6				
79	27	the cattle	малар	6	27-6				
87	27	the cattle	малбыр	6	27-6				
95	27	the cattle	малар	6	27-6				
33	27	the cattle	малар	6	27-6				
122	27	the cattle	малар(п - плюраль от корова)	6	27-6				
72	27	the cattle	малар	6	27-6				
80	27	the cattle	малар	6	27-6				
100	27	the cattle	qaramal podtv	6	27-6				
134	27	the cattle	хъара мал	6	27-6				
57	27	the cattle	малар	6	27-6				
35	27	the cattle	малар	6	27-6				
65	27	the cattle	малар	6	27-6				
77	27	the cattle	малар	6	27-6				
73	27	the cattle	мал	6	27-6				
119	27	the cattle	мал	6	27-6				
91	27	the cattle	малар	6	27-6				
86	27	the cattle	малбыр	6	27-6				
20	27	the cattle	къарамал	6	27-6				
88	27	the cattle	карамал	6	27-6				
94	27	the cattle	мал	6	27-6				
115	27	the cattle	мал	6	27-6				
61	27	the cattle	малар	6	27-6				
108	27	the cattle	qara-mal	6	27-6				
64	27	the cattle	малар	6	27-6				
34	27	the cattle	мал(ар)	6	27-6				
92	27	the cattle	мал	6	27-6				
24	27	the cattle	къара малар	6	27-6				
136	27	the cattle	мал	6	27-6				
135	27	the cattle	маллар	6	27-6				
69	27	the cattle	мал-хеб	6	27-6				
98	27	the cattle	мал	6	27-6				
45	27	the cattle	къарамал	6	27-6				
27	27	the cattle	мал	6	27-6				
78	27	the cattle	малар	6	27-6				
124	27	the cattle	къарамал	6	27-6				
75	27	the cattle	мал	6	27-6				
117	27	the cattle	малар подтвердил	6	27-6				
76	27	the cattle	мал	6	27-6				
118	27	the cattle	малар	6	27-6				
49	27	the cattle	къарамал	6	27-6				
98	27	the cattle	къарамал	6	27-6				
36	27	the cattle	малар	6	27-6				
130	27	the cattle	малар	6	27-6				
67	27	the cattle	малар	6	27-6				
133	27	the cattle	qara-mal	6	27-6				
6	27	the cattle	малар	6	27-6				
132	27	the cattle	малар	6	27-6				
71	27	the cattle	малар	6	27-6				
93	27	the cattle	малар	6	27-6				
3	27	the cattle	малар	6	27-6				
63	27	the cattle	малар	6	27-6				
69	27	the cattle	къарамал	6	27-6				
60	27	the cattle	малар	6	27-6				
28	27	the cattle	мал	6	27-6				
89	27	the cattle	малар	6	27-6				
89	27	the cattle	к1аре малар	6	27-6				
51	27	the cattle	малбыр	6	27-6				
29	27	the cattle	мал	6	27-6				
4	27	the cattle	малар	6	27-6				
116	27	the cattle	къару малар	6	27-6				
123	27	the cattle	малар	6	27-6				
66	27	the cattle	къармал	6	27-6				
21	27	the cattle	къарамал	6	27-6				
110	27	the cattle	qaramal	6	27-6				
59	27	the cattle	малар	6	27-6				
99	27	the cattle	къарамал	6	27-6				
121	27	the cattle	малар	6	27-6				
50	27	the cattle	карамал	6	27-6				
125	27	the cattle	малар	6	27-6				
62	27	the cattle	малар подтвердил	6	27-6				
58	27	the cattle	малар	6	27-6				
31	27	the cattle	мал-хъара	6	27-6				
5	27	the cattle	мал	6	27-6				
50	27	the cattle	малбыр	6	27-6				
106	27	the cattle	q(g)ara-mal	6	27-6				
107	27	the cattle	qara-mal	6	27-6				
29	27	the cattle	хъара мал	6	27-6				
120	27	the cattle	малар	6	27-6				
23	27	the cattle	къарамал	6	27-6				
131	27	the cattle	малар	6	27-6				
82	27	the cattle	малбыр	6	27-6				
90	27	the cattle	малар	6	27-6				
128	27	the cattle	малар	6	27-6				
74	27	the cattle	малар	6	27-6				
101	27	the cattle	qaramal podtv	6	27-6				
129	27	the cattle	ахъи мал	7	27-7				
56	27	the cattle	бец1ур	8	27-8				
16	27	the cattle	бишони	9	27-9				
138	27	the cattle	бишонно	9	27-9				
137	27	the cattle	бишоннол	9	27-9				
111	27	the cattle	бишоннол	9	27-9				
85	27	the cattle	босу	10	27-10				
137	27	the cattle	буц1ц1ирол	11	27-11				
138	27	the cattle	буц1ц1ир	11	27-11				
9	27	the cattle	буц1ц1и	11	27-11				
83	27	the cattle	гьуру	12	27-12				
112	27	the cattle	даварар	13	27-13				
48	27	the cattle	даварар	13	27-13				
49	27	the cattle	даварар	13	27-13				
81	27	the cattle	даварар	13	27-13				
48	27	the cattle	зер	14	27-14				
51	27	the cattle	зебыр	14	27-14				
84	27	the cattle	зе	14	27-14				
50	27	the cattle	зер	14	27-14				
23	27	the cattle	зебыр	14	27-14				
50	27	the cattle	йас	15	27-15				
67	27	the cattle	колер	16	27-16				
22	27	the cattle	крупный рогатый скот	17	27-17				
57	27	the cattle	лиж	18	27-18				
26	27	the cattle	нахыр	19	27-19				
121	27	the cattle	нехир(стадо)	19	27-19				
29	27	the cattle	наяхир	19	27-19				
99	27	the cattle	по	20	27-20				
111	27	the cattle	реч1едир буц1ц1ир	21	27-21				
68	27	the cattle	суьри	22	27-22				
20	27	the cattle	тувар	23	27-23				
12	27	the cattle	чIегIербоцIи	24	27-24				
127	27	the cattle	яхимал	25	27-25				
77	27	the cattle	на записи уточнить						
17	27	the cattle	NA						
55	27	the cattle	NA						
10	27	the cattle	NA						
102	27	the cattle	NA						
99	27	the cattle	азр						
54	27	the cattle	NA						
53	27	the cattle	NA						
126	27	the cattle	NA						
15	27	the cattle	NA						
2	27	the cattle	малар						
32	27	the cattle	мал-хъара						
70	27	the cattle	къарамал						
105	27	the cattle	NA						
114	27	the cattle	NA						
113	27	the cattle	NA						
13	27	the cattle	mal-qara						
1	28	the cave	gamokvabul	1	28-1				
105	28	the cave	gamokvabuli	1	28-1				
96	28	the cave	gamokvabul	1	28-1				
97	28	the cave	gamokvabul	1	28-1				
17	28	the cave	gamokvabuli	1	28-1				
11	28	the cave	ghaar	2	28-2				
11	28	the cave	kahf	3	28-3				
27	28	the cave	магьара	4	28-4				
102	28	the cave	mağara podtv	4	28-4				
79	28	the cave	мугара	4	28-4				
108	28	the cave	mağara	4	28-4				
24	28	the cave	мугъара	4	28-4				
7	28	the cave	магьар - берлога	4	28-4				
52	28	the cave	mağara	4	28-4				
122	28	the cave	магара	4	28-4				
100	28	the cave	mağara	4	28-4				
106	28	the cave	mağara	4	28-4				
123	28	the cave	магьара	4	28-4				
4	28	the cave	магьар - берлога	4	28-4				
129	28	the cave	мугъара(п*)	4	28-4				
133	28	the cave	mağara	4	28-4				
121	28	the cave	магьара	4	28-4				
125	28	the cave	магьара	4	28-4				
65	28	the cave	мугъара	4	28-4				
31	28	the cave	магъара(нп)	4	28-4				
69	28	the cave	мугъара	4	28-4				
5	28	the cave	магъара	4	28-4				
124	28	the cave	магъара	4	28-4				
6	28	the cave	магьара	4	28-4				
101	28	the cave	mağara podtv	4	28-4				
107	28	the cave	mağara	4	28-4				
74	28	the cave	мугъара	4	28-4				
14	28	the cave	onox	5	28-5				
8	28	the cave	onox	5	28-5				
106	28	the cave	vaagi	6	28-6				
20	28	the cave	анакъ	7	28-7				
50	28	the cave	гуй	8	28-8				
62	28	the cave	гъардзу урхъ	9	28-9				
21	28	the cave	дагьар	10	28-10				
3	28	the cave	дагъар	10	28-10				
42	28	the cave	дархъи	11	28-11				
38	28	the cave	дурхъ	11	28-11				
40	28	the cave	дурхъ	11	28-11				
59	28	the cave	дархъ	11	28-11				
44	28	the cave	дуккала	12	28-12				
93	28	the cave	дюркъ	13	28-13				
64	28	the cave	дюркъ(п - когда можно зайти внутрь)	13	28-13				
76	28	the cave	дюрк	13	28-13				
73	28	the cave	дюркъ(табасаранский район)	13	28-13				
25	28	the cave	ИНХУ	14	28-14				
85	28	the cave	инху	14	28-14				
18	28	the cave	инху	14	28-14				
98	28	the cave	кувыль	15	28-15				
99	28	the cave	кывыль	15	28-15				
67	28	the cave	къап	16	28-16				
66	28	the cave	къап	16	28-16				
46	28	the cave	къугъли	17	28-17				
47	28	the cave	къугъли	17	28-17				
45	28	the cave	къугъли	17	28-17				
21	28	the cave	кьвет1	18	28-18				
12	28	the cave	нохъо	19	28-19				
137	28	the cave	пещера	20	28-20				
61	28	the cave	пещера	20	28-20				
37	28	the cave	пещера	20	28-20				
26	28	the cave	пещера	20	28-20				
136	28	the cave	пещера	20	28-20				
127	28	the cave	пещера	20	28-20				
118	28	the cave	пещера	20	28-20				
132	28	the cave	пещера	20	28-20				
84	28	the cave	пещера	20	28-20				
29	28	the cave	пещера	20	28-20				
39	28	the cave	пещера	20	28-20				
22	28	the cave	пещера	20	28-20				
28	28	the cave	пещера	20	28-20				
31	28	the cave	пещера	20	28-20				
129	28	the cave	пещера	20	28-20				
5	28	the cave	раганкан	21	28-21				
16	28	the cave	реч1ч1а	22	28-22				
138	28	the cave	реч1о	22	28-22				
55	28	the cave	речча	22	28-22				
111	28	the cave	реч1ч1о	22	28-22				
53	28	the cave	речча	22	28-22				
9	28	the cave	реч1ч1а	22	28-22				
89	28	the cave	суван удул	23	28-23				
118	28	the cave	терх	24	28-24				
88	28	the cave	уби	25	28-25				
80	28	the cave	удул	26	28-26				
78	28	the cave	удул	26	28-26				
10	28	the cave	улуд	26	28-26				
120	28	the cave	улуд	26	28-26				
65	28	the cave	урхъ	27	28-27				
95	28	the cave	уркъ	27	28-27				
64	28	the cave	уркъ	27	28-27				
51	28	the cave	фан	28	28-28				
75	28	the cave	хира	29	28-29				
60	28	the cave	харар	29	28-29				
86	28	the cave	хъам	30	28-30				
117	28	the cave	хьар подтвердил	31	28-31				
35	28	the cave	хьар	31	28-31				
57	28	the cave	хьар подтвердил	31	28-31				
33	28	the cave	хьар	31	28-31				
24	28	the cave	хьар	31	28-31				
58	28	the cave	хьар	31	28-31				
116	28	the cave	хьар	31	28-31				
131	28	the cave	хьар подтвердил	31	28-31				
15	28	the cave	хьех	32	28-32				
77	28	the cave	чагдах	33	28-33				
87	28	the cave	шам	34	28-34				
43	28	the cave	шукка	35	28-35				
41	28	the cave	NA						
91	28	the cave	NA						
63	28	the cave	NA						
54	28	the cave	NA						
49	28	the cave	NA						
83	28	the cave	NA						
2	28	the cave	магьара подтвердил						
112	28	the cave	NA						
135	28	the cave	NA						
117	28	the cave	как грот						
115	28	the cave	NA						
94	28	the cave	NA						
72	28	the cave	NA						
48	28	the cave	NA						
126	28	the cave	NA						
36	28	the cave	NA						
34	28	the cave	NA						
70	28	the cave	къап						
130	28	the cave	NA						
23	28	the cave	NA						
92	28	the cave	NA						
29	28	the cave	NA						
32	28	the cave	пещера						
136	28	the cave	NA						
119	28	the cave	NA						
104	28	the cave	NA						
134	28	the cave	*магъара 0						
13	28	the cave	mağara						
114	28	the cave	NA						
71	28	the cave	NA						
19	28	the cave	NA						
103	28	the cave	NA						
109	28	the cave	NA						
81	28	the cave	NA						
128	28	the cave	NA						
68	28	the cave	NA						
90	28	the cave	NA						
82	28	the cave	NA						
56	28	the cave	NA						
113	28	the cave	NA						
110	28	the cave	NA						
52	29	the chain	boyun bağı	1	29-1				
106	29	the chain	boyunbağe	1	29-1				
101	29	the chain	çol	2	29-2				
107	29	the chain	çol	2	29-2				
14	29	the chain	raxas	3	29-3				
11	29	the chain	silsilah	4	29-4				
108	29	the chain	tsep	5	29-5				
77	29	the chain	цеп	5	29-5				
41	29	the chain	цеп	5	29-5				
136	29	the chain	цепь	5	29-5				
102	29	the chain	tsep	5	29-5				
100	29	the chain	tsep	5	29-5				
37	29	the chain	цеп	5	29-5				
58	29	the chain	цепь	5	29-5				
135	29	the chain	цепь	5	29-5				
44	29	the chain	цепь	5	29-5				
39	29	the chain	цеп	5	29-5				
29	29	the chain	цепь	5	29-5				
114	29	the chain	цепи	5	29-5				
68	29	the chain	цепь	5	29-5				
22	29	the chain	цепь	5	29-5				
132	29	the chain	цепь	5	29-5				
81	29	the chain	цепь	5	29-5				
87	29	the chain	зинжил	6	29-6				
136	29	the chain	зинджир	6	29-6				
108	29	the chain	zincir	6	29-6				
79	29	the chain	синджил	6	29-6				
45	29	the chain	зинджир	6	29-6				
115	29	the chain	зенжир	6	29-6				
57	29	the chain	зинджил	6	29-6				
48	29	the chain	силсил	6	29-6				
109	29	the chain	зенджир	6	29-6				
117	29	the chain	зинджир	6	29-6				
1	29	the chain	žinǯiri	6	29-6				
104	29	the chain	žinžir	6	29-6				
73	29	the chain	зунджвур	6	29-6				
61	29	the chain	зинджир	6	29-6				
65	29	the chain	зунджул	6	29-6				
49	29	the chain	силсил	6	29-6				
80	29	the chain	синджил	6	29-6				
27	29	the chain	зэнджир	6	29-6				
127	29	the chain	зенджил	6	29-6				
72	29	the chain	зунджур	6	29-6				
63	29	the chain	зунджур	6	29-6				
51	29	the chain	силсил	6	29-6				
64	29	the chain	зунджур	6	29-6				
10	29	the chain	синджил	6	29-6				
95	29	the chain	зунжур	6	29-6				
24	29	the chain	зунжур жерге	6	29-6				
3	29	the chain	сунджур	6	29-6				
105	29	the chain	žinžiri	6	29-6				
60	29	the chain	зенджир	6	29-6				
102	29	the chain	zincir podtv	6	29-6				
112	29	the chain	зинджир	6	29-6				
5	29	the chain	санджур	6	29-6				
12	29	the chain	синжир	6	29-6				
7	29	the chain	сунжур	6	29-6				
119	29	the chain	зинджир	6	29-6				
96	29	the chain	žinǯiri	6	29-6				
35	29	the chain	зенджил	6	29-6				
93	29	the chain	зунджул	6	29-6				
78	29	the chain	синджил	6	29-6				
75	29	the chain	зунджур	6	29-6				
106	29	the chain	zencir	6	29-6				
91	29	the chain	зунджул	6	29-6				
92	29	the chain	зунджул	6	29-6				
20	29	the chain	шынжыр	6	29-6				
34	29	the chain	зенджир	6	29-6				
98	29	the chain	зинджир	6	29-6				
94	29	the chain	зунджур	6	29-6				
122	29	the chain	сунджур	6	29-6				
89	29	the chain	синджил	6	29-6				
26	29	the chain	zəncir	6	29-6				
67	29	the chain	жанжир	6	29-6				
66	29	the chain	жанжур	6	29-6				
4	29	the chain	сонджур	6	29-6				
99	29	the chain	зынджыр	6	29-6				
97	29	the chain	žinǯiri	6	29-6				
118	29	the chain	зинджир	6	29-6				
123	29	the chain	сунджур	6	29-6				
121	29	the chain	сунджур	6	29-6				
33	29	the chain	зинджил	6	29-6				
59	29	the chain	зинджил	6	29-6				
29	29	the chain	зенджир	6	29-6				
128	29	the chain	занджил	6	29-6				
36	29	the chain	зенджил	6	29-6				
58	29	the chain	занджил подтвердил	6	29-6				
47	29	the chain	занжир	6	29-6				
71	29	the chain	зунджур подтвердил	6	29-6				
103	29	the chain	žinžir	6	29-6				
82	29	the chain	зинжир	6	29-6				
100	29	the chain	zincir	6	29-6				
6	29	the chain	санджур	6	29-6				
88	29	the chain	зинджир	6	29-6				
130	29	the chain	занджил	6	29-6				
120	29	the chain	синджил	6	29-6				
135	29	the chain	зенджир подтвердил	6	29-6				
50	29	the chain	сирсил	6	29-6				
31	29	the chain	зенджир	6	29-6				
134	29	the chain	зенджир	6	29-6				
125	29	the chain	сунджур	6	29-6				
29	29	the chain	зинджир пожтвердил	6	29-6				
76	29	the chain	зунжур	6	29-6				
74	29	the chain	зунджур	6	29-6				
28	29	the chain	зенджир	6	29-6				
62	29	the chain	зунджур	6	29-6				
124	29	the chain	санджур	6	29-6				
133	29	the chain	zəncir	6	29-6				
52	29	the chain	zencir	6	29-6				
101	29	the chain	zincir podtv	6	29-6				
107	29	the chain	zincir	6	29-6				
129	29	the chain	занджир	6	29-6				
69	29	the chain	жанжур	6	29-6				
116	29	the chain	зинджир	6	29-6				
110	29	the chain	зенджир	6	29-6				
90	29	the chain	зунджул	6	29-6				
131	29	the chain	зинджил подтвердил	6	29-6				
17	29	the chain	ǯač'vi	7	29-7				
8	29	the chain	гъачу	8	29-8				
85	29	the chain	гъугъуди	9	29-9				
83	29	the chain	гъугъуди	9	29-9				
25	29	the chain	гъугъуди	9	29-9				
84	29	the chain	гъугъуди	9	29-9				
15	29	the chain	з1е	10	29-10				
73	29	the chain	кулиш	11	29-11				
76	29	the chain	кулишв	11	29-11				
25	29	the chain	муха	12	29-12				
137	29	the chain	рахаси	13	29-13				
138	29	the chain	рахаси	13	29-13				
54	29	the chain	раххасс	13	29-13				
38	29	the chain	рагъаз	13	29-13				
40	29	the chain	рагъаж	13	29-13				
42	29	the chain	рагъаз	13	29-13				
16	29	the chain	раххасси	13	29-13				
53	29	the chain	раххасс	13	29-13				
55	29	the chain	раххасс	13	29-13				
9	29	the chain	раххас	13	29-13				
111	29	the chain	раххас	13	29-13				
12	29	the chain	рахас	13	29-13				
43	29	the chain	рагъаз	13	29-13				
56	29	the chain	раххас	13	29-13				
19	29	the chain	раххасс	13	29-13				
126	29	the chain	раххасс	13	29-13				
113	29	the chain	рахаси	13	29-13				
114	29	the chain	рахаси	13	29-13				
18	29	the chain	реху	14	29-14				
21	29	the chain	ц1иргъ	15	29-15				
46	29	the chain	NA						
86	29	the chain	NA						
2	29	the chain	сунджур подтвердил						
23	29	the chain	NA						
70	29	the chain	жинжир						
32	29	the chain	зенджир						
13	29	the chain	zəncir						
11	30	the clan	aailah	1	30-1				
11	30	the clan	asheerah	2	30-2				
11	30	the clan	al	3	30-3				
17	30	the clan	k'lani	4	30-4				
104	30	the clan	nasil	5	30-5				
52	30	the clan	nesil	5	30-5				
101	30	the clan	nəsil	5	30-5				
107	30	the clan	nəsil	5	30-5				
