Concept	Concept nr.	List ID	Word	Stem	Set	Confirmed	Comment	Source	Mediator	Add
the cup	37	46	истакан	4	37-4					
the cup	37	66	истакан	4	37-4					
the cup	37	70	истакан	4	37-4					1
the cup	37	34	истикан	4	37-4					
the cup	37	93	истикан	4	37-4					
the cup	37	91	к1иф	16	37-16					
the cup	37	92	к1иф	16	37-16					
the cup	37	18	кIотIо	17	37-17					
the cup	37	7	каб	11	37-11					
the cup	37	15	кад	18	37-18					
the cup	37	126	кружка	6	37-6					
the cup	37	69	крушка	6	37-6					
the cup	37	94	крушка	6	37-6					
the cup	37	53	куружк1а	6	37-6					
the cup	37	54	куружк1а	6	37-6					
the cup	37	56	куружка	6	37-6					
the cup	37	78	куружка	6	37-6					
the cup	37	109	куружка	6	37-6					
the cup	37	110	куружка	6	37-6					
the cup	37	113	куружка	6	37-6					
the cup	37	123	куружка	6	37-6					
the cup	37	50	курушк1а	6	37-6					
the cup	37	95	курушка	6	37-6					
the cup	37	125	курушка	6	37-6					
the cup	37	37	курушке	6	37-6					
the cup	37	2	къаб	11	37-11					1
the cup	37	4	къаб	11	37-11					
the cup	37	5	къаб	11	37-11					
the cup	37	6	къаб	11	37-11					
the cup	37	62	къаб	11	37-11					
the cup	37	63	къаб	11	37-11					
the cup	37	64	къаб	11	37-11					
the cup	37	67	къаб	11	37-11					
the cup	37	71	къаб	11	37-11					
the cup	37	73	къаб	11	37-11					
the cup	37	80	къаб	11	37-11					
the cup	37	89	къаб	11	37-11					
the cup	37	117	къаб	11	37-11					
the cup	37	122	къаб	11	37-11					
the cup	37	123	къаб	11	37-11					
the cup	37	124	къаб	11	37-11					
the cup	37	125	къаб	11	37-11					
the cup	37	121	къаб = тарелка	11	37-11					
the cup	37	79	къав	11	37-11					
the cup	37	19	кь1елкь1а	19	37-19					
the cup	37	64	лембеке	20	37-20					
the cup	37	62	лембеки	20	37-20					
the cup	37	65	лембеки	20	37-20					
the cup	37	115	лембеки	20	37-20					
the cup	37	127	лембекю	20	37-20					
the cup	37	129	лембекю	20	37-20					
the cup	37	61	лябеки	20	37-20					
the cup	37	86	мускьаб?	2	37-2					
the cup	37	108	няльбаки	21	37-21					
the cup	37	20	пинжан	5	37-5					
the cup	37	117	пияла	22	37-22					
the cup	37	134	пияла	22	37-22					
the cup	37	118	пушкап	2	37-2					
the cup	37	3	стакан	4	37-4					
the cup	37	29	стакан	4	37-4					
the cup	37	83	стакан	4	37-4					
the cup	37	132	стакан	4	37-4					
the cup	37	74	Стакан / стакни	4	37-4					
the cup	37	99	старался	4	37-4					
the cup	37	38	сукра	23	37-23					
the cup	37	39	сукра	23	37-23					
the cup	37	40	сукра	23	37-23					
the cup	37	42	сукра	23	37-23					
the cup	37	12	суркIа	23	37-23					
the cup	37	32	финджан	5	37-5					1
the cup	37	31	финджян	5	37-5					
the cup	37	134	финджян	5	37-5					
the cup	37	76	хъаб	11	37-11					
the cup	37	8	хьада	24	37-24					
the cup	37	19	ц1ц1аНт1ур	25	37-25					
the cup	37	12	чай	26	37-26					
the cup	37	77	чайник	27	37-27					
the cup	37	43	чалтук	28	37-28					
the cup	37	4	чашка	3	37-3					
the cup	37	12	чашка	3	37-3					
the cup	37	20	чашка	3	37-3					
the cup	37	22	чашка	3	37-3					
the cup	37	23	чашка	3	37-3					
the cup	37	29	чашка	3	37-3					
the cup	37	41	чашка	3	37-3					
the cup	37	44	чашка	3	37-3					
the cup	37	45	чашка	3	37-3					
the cup	37	47	чашка	3	37-3					
the cup	37	48	чашка	3	37-3					
the cup	37	49	чашка	3	37-3					
the cup	37	51	чашка	3	37-3					
the cup	37	69	чашка	3	37-3					
the cup	37	75	чашка	3	37-3					
the cup	37	81	чашка	3	37-3					
the cup	37	82	чашка	3	37-3					
the cup	37	87	чашка	3	37-3					
the cup	37	88	чашка	3	37-3					
the cup	37	92	чашка	3	37-3					
the cup	37	98	чашка	3	37-3					
the cup	37	99	чашка	3	37-3					
the cup	37	121	чашка	3	37-3					
the cup	37	135	чашка	3	37-3					
the cup	37	136	чашка	3	37-3					
the cup	37	137	чингил	29	37-29					
the cup	37	35	чуккури	30	37-30					
the cup	37	128	чуккури,	30	37-30					
the cup	37	84	шиту	31	37-31					
the cup	37	3	эстекан	4	37-4					
the debt	38	139	avam	21	38-21					1
the debt	38	139	bedehee	22	38-22					1
the debt	38	13	borc	1	38-1					1
the debt	38	26	borc	1	38-1					
the debt	38	52	borc	1	38-1					
the debt	38	101	borc	1	38-1					
the debt	38	102	borc	1	38-1					
the debt	38	133	borc	1	38-1					
the debt	38	100	borç	1	38-1					
the debt	38	106	borç	1	38-1					
the debt	38	107	borç	1	38-1					
the debt	38	108	borç	1	38-1					
the debt	38	139	dadanee	23	38-23					1
the debt	38	11	dein	2	38-2					
the debt	38	139	deyn	2	38-2					1
the debt	38	11	madyuniyah	3	38-3					
the debt	38	14	NA							
the debt	38	16	NA							
the debt	38	18	NA							
the debt	38	25	NA							
the debt	38	111	NA							
the debt	38	137	NA							
the debt	38	138	NA							
the debt	38	8	nahɬi	4	38-4					
the debt	38	141	nahɬi	4	38-4			Avar		
the debt	38	97	sesxi	5	38-5					
the debt	38	1	sesχ	5	38-5					
the debt	38	104	sesχ	5	38-5					
the debt	38	96	sesχi	5	38-5					
the debt	38	103	sesχi	5	38-5					
the debt	38	1	val	6	38-6					
the debt	38	103	val	6	38-6					
the debt	38	17	vali	6	38-6					
the debt	38	105	vali	6	38-6					
the debt	38	104	vali podtv	6	38-6					
the debt	38	140	χarž	24	38-24			Avar		1
the debt	38	53	ав	7	38-7					
the debt	38	54	ав	7	38-7					
the debt	38	45	борж	1	38-1					
the debt	38	46	борж	1	38-1					
the debt	38	47	борж	1	38-1					
the debt	38	98	борж	1	38-1					
the debt	38	99	борж	1	38-1					
the debt	38	12	борч	1	38-1					
the debt	38	20	борч	1	38-1					
the debt	38	109	борч	1	38-1					
the debt	38	110	борч	1	38-1					
the debt	38	2	бурдж	1	38-1					1
the debt	38	3	бурдж	1	38-1					
the debt	38	4	бурдж	1	38-1					
the debt	38	5	бурдж	1	38-1					
the debt	38	6	бурдж	1	38-1					
the debt	38	10	бурдж	1	38-1					
the debt	38	27	бурдж	1	38-1					
the debt	38	28	бурдж	1	38-1					
the debt	38	29	бурдж	1	38-1					
the debt	38	35	бурдж	1	38-1					
the debt	38	58	бурдж	1	38-1					
the debt	38	59	бурдж	1	38-1					
the debt	38	62	бурдж	1	38-1					
the debt	38	63	бурдж	1	38-1					
the debt	38	64	бурдж	1	38-1					
the debt	38	65	бурдж	1	38-1					
the debt	38	71	бурдж	1	38-1					
the debt	38	72	бурдж	1	38-1					
the debt	38	73	бурдж	1	38-1					
the debt	38	74	бурдж	1	38-1					
the debt	38	75	бурдж	1	38-1					
the debt	38	77	бурдж	1	38-1					
the debt	38	78	бурдж	1	38-1					
the debt	38	79	бурдж	1	38-1					
the debt	38	80	бурдж	1	38-1					
the debt	38	89	бурдж	1	38-1					
the debt	38	90	бурдж	1	38-1					
the debt	38	91	бурдж	1	38-1					
the debt	38	92	бурдж	1	38-1					
the debt	38	93	бурдж	1	38-1					
the debt	38	94	бурдж	1	38-1					
the debt	38	95	бурдж	1	38-1					
the debt	38	116	бурдж	1	38-1					
the debt	38	120	бурдж	1	38-1					
the debt	38	121	бурдж	1	38-1					
the debt	38	122	бурдж	1	38-1					
the debt	38	123	бурдж	1	38-1					
the debt	38	124	бурдж	1	38-1					
the debt	38	125	бурдж	1	38-1					
the debt	38	127	бурдж	1	38-1					
the debt	38	128	бурдж	1	38-1					
the debt	38	130	бурдж	1	38-1					
the debt	38	131	бурдж	1	38-1					
the debt	38	134	бурдж	1	38-1					
the debt	38	135	бурдж	1	38-1					
the debt	38	119	бурдж п	1	38-1					
the debt	38	60	бурджи	1	38-1					
the debt	38	33	бурджу	1	38-1					
the debt	38	34	бурджу	1	38-1					
the debt	38	36	бурджу	1	38-1					
the debt	38	61	бурджу	1	38-1					
the debt	38	118	бурджу	1	38-1					
the debt	38	132	бурджу	1	38-1					
the debt	38	7	бурж	1	38-1					
the debt	38	21	БУРЖ	1	38-1					
the debt	38	24	бурж	1	38-1					
the debt	38	29	бурж	1	38-1					
the debt	38	31	бурж	1	38-1					
the debt	38	32	бурж	1	38-1					1
the debt	38	57	бурж	1	38-1					
the debt	38	66	бурж	1	38-1					
the debt	38	67	бурж	1	38-1					
the debt	38	68	бурж	1	38-1					
the debt	38	69	бурж	1	38-1					
the debt	38	70	БУРЖ	1	38-1					1
the debt	38	115	бурж	1	38-1					
the debt	38	117	бурж	1	38-1					
the debt	38	129	бурж	1	38-1					
the debt	38	24	буржи	1	38-1					
the debt	38	76	бурч	1	38-1					
the debt	38	136	бурч	1	38-1					
the debt	38	23	бырдж	1	38-1					
the debt	38	48	бырдж	1	38-1					
the debt	38	49	бырдж	1	38-1					
the debt	38	51	бырдж	1	38-1					
the debt	38	81	бырдж	1	38-1					
the debt	38	82	бырдж	1	38-1					
the debt	38	86	бырдж	1	38-1					
the debt	38	87	бырдж	1	38-1					
the debt	38	88	бырдж	1	38-1					
the debt	38	112	бырдж	1	38-1					
the debt	38	50	бырч	1	38-1					
the debt	38	24	вазифа	8	38-8					
the debt	38	12	гьабизе	9	38-9					
the debt	38	113	гьебе	10	38-10					
the debt	38	114	гьебе	10	38-10					
the debt	38	126	гьеби	10	38-10					
the debt	38	22	долг	11	38-11					
the debt	38	12	жо	12	38-12					
the debt	38	12	иш	13	38-13					
the debt	38	85	к1аза	14	38-14					
the debt	38	12	къарз	15	38-15					
the debt	38	53	къарз	15	38-15					
the debt	38	54	къарз	15	38-15					
the debt	38	55	къарз	15	38-15					
the debt	38	56	къарз	15	38-15					
the debt	38	12	налъи	16	38-16					
the debt	38	53	налъи	16	38-16					
the debt	38	54	налъи	16	38-16					
the debt	38	83	налъи	16	38-16					
the debt	38	84	налъи	16	38-16					
the debt	38	9	парз	17	38-17					
the debt	38	19	парз	17	38-17					
the debt	38	19	т1адаб	18	38-18					
the debt	38	12	тIадаб	18	38-18					
the debt	38	12	тIадаб	18	38-18					
the debt	38	37	чевла	19	38-19					
the debt	38	38	чевла	19	38-19					
the debt	38	39	чевла	19	38-19					
the debt	38	40	чевла	19	38-19					
the debt	38	41	чевла	19	38-19					
the debt	38	42	чевла	19	38-19					
the debt	38	43	чевла	19	38-19					
the debt	38	44	чевла	19	38-19					
the debt	38	15	юхалург	20	38-20					
the drum	39	107	baraban	1	39-1					
the drum	39	108	baraban	1	39-1					
the drum	39	106	baraban - палочками	1	39-1					
the drum	39	100	baraban palochkami	1	39-1					
the drum	39	101	baraban palochkami	1	39-1					
the drum	39	104	barabani	1	39-1					
the drum	39	139	damaameh	21	39-21					1
the drum	39	104	dap	2	39-2					
the drum	39	139	dar	22	39-22					1
the drum	39	14	dibit’o	3	39-3					
the drum	39	141	dibit’o	3	39-3			Non loan		1
the drum	39	139	dohol	3	39-3					1
the drum	39	1	doli	4	39-4					
the drum	39	17	doli	4	39-4					
the drum	39	96	doli - georgian	4	39-4					
the drum	39	113	NA							
the drum	39	13	nağara	5	39-5					
the drum	39	26	nağara	5	39-5					
the drum	39	52	nağara	5	39-5					
the drum	39	102	nağara	5	39-5					
the drum	39	110	nağara	5	39-5					
the drum	39	133	nağara	5	39-5					
the drum	39	109	nağara - azer	5	39-5					
the drum	39	106	nağara - руками	5	39-5					
the drum	39	107	nağara - руками	5	39-5					
the drum	39	108	nağara - руками	5	39-5					
the drum	39	97	nağra	5	39-5					
the drum	39	100	nağra ruchnoy	5	39-5					
the drum	39	101	nağra ruchnoy	5	39-5					
the drum	39	1	naʁra	5	39-5					
the drum	39	96	naʁra	5	39-5					
the drum	39	105	naʁra	5	39-5					
the drum	39	140	parχ	23	39-23			Unidentified		1
the drum	39	110	qoz - 1	6	39-6					
the drum	39	109	qoz -1	6	39-6					
the drum	39	139	tabeereh	24	39-24					1
the drum	39	52	tabi	7	39-7					
the drum	39	139	tabl	8	39-8					1
the drum	39	11	tablah	8	39-8					
the drum	39	109	tampır	9	39-9					
the drum	39	103	tap	7	39-7					
the drum	39	20	барабан	10	39-10					
the drum	39	22	барабан	10	39-10					
the drum	39	54	барабан	10	39-10					
the drum	39	54	бубен	11	39-11					
the drum	39	15	вота	12	39-12					
the drum	39	114	гвама	13	39-13					
the drum	39	65	дабдабу	14	39-14					
the drum	39	94	дабдабу	14	39-14					
the drum	39	131	дабдабу	14	39-14					
the drum	39	34	дабдуву	14	39-14					
the drum	39	35	дабдуву	14	39-14					
the drum	39	36	дабдуву	14	39-14					
the drum	39	127	дабдуву	14	39-14					
the drum	39	128	дабдуву	14	39-14					
the drum	39	129	дабдуву	14	39-14					
the drum	39	116	давдаву	14	39-14					
the drum	39	33	давдуву	14	39-14					
the drum	39	24	далдабу	14	39-14					
the drum	39	62	далдабу	14	39-14					
the drum	39	63	далдабу	14	39-14					
the drum	39	64	далдабу	14	39-14					
the drum	39	71	далдабу	14	39-14					
the drum	39	72	далдабу	14	39-14					
the drum	39	73	далдабу	14	39-14					
the drum	39	74	далдабу	14	39-14					
the drum	39	75	далдабу	14	39-14					
the drum	39	76	далдабу	14	39-14					
the drum	39	90	далдабу	14	39-14					
the drum	39	91	далдабу	14	39-14					
the drum	39	92	далдабу	14	39-14					
the drum	39	93	далдабу	14	39-14					
the drum	39	95	далдабу	14	39-14					
the drum	39	115	далдабу	14	39-14					
the drum	39	117	далдабу	14	39-14					
the drum	39	130	далдабу	14	39-14					
the drum	39	2	далдам	14	39-14					1
the drum	39	3	далдам	14	39-14					
the drum	39	4	далдам	14	39-14					
the drum	39	5	ДАЛДАМ	14	39-14					
the drum	39	6	далдам	14	39-14					
the drum	39	7	далдам	14	39-14					
the drum	39	10	далдам	14	39-14					
the drum	39	21	ДАЛДАМ	14	39-14					
the drum	39	66	далдам	14	39-14					
the drum	39	67	далдам	14	39-14					
the drum	39	68	далдам	14	39-14					
the drum	39	69	далдам	14	39-14					
the drum	39	70	ДАЛДАМ	14	39-14					1
the drum	39	77	далдам	14	39-14					
the drum	39	78	далдам	14	39-14					
the drum	39	79	далдам	14	39-14					
the drum	39	80	далдам	14	39-14					
the drum	39	89	далдам	14	39-14					
the drum	39	121	далдам	14	39-14					
the drum	39	122	далдам	14	39-14					
the drum	39	123	далдам	14	39-14					
the drum	39	124	ДАЛДАМ	14	39-14					
the drum	39	125	далдам	14	39-14					
the drum	39	61	далдаму	14	39-14					
the drum	39	10	дамдам	14	39-14					
the drum	39	120	дамдам	14	39-14					
the drum	39	57	дамдаму	14	39-14					
the drum	39	58	дамдаму	14	39-14					
the drum	39	59	дамдаму	14	39-14					
the drum	39	60	дамдаму	14	39-14					
the drum	39	118	дамдаму	14	39-14					
the drum	39	119	дамдаму	14	39-14					
the drum	39	132	дамдаму	14	39-14					
the drum	39	19	дане	15	39-15					
the drum	39	53	дане	15	39-15					
the drum	39	55	дане	15	39-15					
the drum	39	56	дане	15	39-15					
the drum	39	9	дани	15	39-15					
the drum	39	126	дану	15	39-15					
the drum	39	73	дафт	16	39-16					
the drum	39	76	дафт	16	39-16					
the drum	39	8	дибит1о	3	39-3					
the drum	39	54	жергъен	17	39-17					
the drum	39	12	къали	18	39-18					
the drum	39	16	къали	18	39-18					
the drum	39	111	къали	18	39-18					
the drum	39	137	къали	18	39-18					
the drum	39	138	къали	18	39-18					
the drum	39	25	КЪИIЛИ	18	39-18					
the drum	39	83	КЪИIЛИ	18	39-18					
the drum	39	84	КЪИIЛИ	18	39-18					
the drum	39	85	КЪИIЛИ	18	39-18					
the drum	39	18	къили	18	39-18					
the drum	39	82	макьра	19	39-19					
the drum	39	29	нагъара	5	39-5					
the drum	39	31	нагъара	5	39-5					
the drum	39	32	нагъара	5	39-5					1
the drum	39	134	нагъара	5	39-5					
the drum	39	135	нагъара	5	39-5					
the drum	39	29	нагъара подтвердил	5	39-5					
the drum	39	27	нагьара	5	39-5					
the drum	39	28	нагьара	5	39-5					
the drum	39	20	накъыра	5	39-5					
the drum	39	23	накьра	5	39-5					
the drum	39	45	накьра	5	39-5					
the drum	39	46	накьра	5	39-5					
the drum	39	47	накьра	5	39-5					
the drum	39	48	накьра	5	39-5					
the drum	39	49	накьра	5	39-5					
the drum	39	50	накьра	5	39-5					
the drum	39	51	накьра	5	39-5					
the drum	39	81	накьра	5	39-5					
the drum	39	86	накьра	5	39-5					
the drum	39	87	накьра	5	39-5					
the drum	39	88	накьра	5	39-5					
the drum	39	98	накьра	5	39-5					
the drum	39	99	накьра	5	39-5					
the drum	39	112	накьра	5	39-5					
the drum	39	136	напара	5	39-5					
the drum	39	44	там	20	39-20					
the drum	39	37	ттам	20	39-20					
the drum	39	38	ттам	20	39-20					
the drum	39	39	ттам	20	39-20					
the drum	39	40	ттам	20	39-20					
the drum	39	41	ттам	20	39-20					
the drum	39	42	ттам	20	39-20					
the drum	39	43	ттам	20	39-20					
the duck	40	139	bat	14	40-14					1
the duck	40	11	battah	1	40-1					
the duck	40	14	ixu	2	40-2					
the duck	40	141	ixu	2	40-2			Georgian		1
the duck	40	1	iχvi	2	40-2					
the duck	40	17	iχvi	2	40-2					
the duck	40	96	iχvi	2	40-2					
the duck	40	97	iχvi	2	40-2					
the duck	40	46	NA							
the duck	40	68	NA							
the duck	40	82	NA							
the duck	40	113	NA							
the duck	40	127	NA							
the duck	40	109	OIрдаг	3	40-3					
the duck	40	110	OIрдаг	3	40-3					
the duck	40	1	ördag	3	40-3					
the duck	40	103	ördag	3	40-3					
the duck	40	104	ördag	3	40-3					
the duck	40	105	ördägi	3	40-3					
the duck	40	139	ordak	3	40-3					1
the duck	40	100	ördek	3	40-3					
the duck	40	101	ordək	3	40-3					
the duck	40	102	ordək	3	40-3					
the duck	40	13	ördək	3	40-3					1
the duck	40	26	ördək	3	40-3					
the duck	40	52	ördək	3	40-3					
the duck	40	106	ördək	3	40-3					
the duck	40	107	ördək	3	40-3					
the duck	40	108	ördək	3	40-3					
the duck	40	133	ördək	3	40-3					
the duck	40	140	uˤrdek	3	40-3			Turkic		1
the duck	40	20	бабиш	4	40-4					
the duck	40	114	бабуше	4	40-4					
the duck	40	111	бабущ	4	40-4					
the duck	40	15	бад	5	40-5					
the duck	40	95	бадабад(индюшка)	5	40-5					
the duck	40	4	бадбад	5	40-5					
the duck	40	5	бадбад	5	40-5					
the duck	40	7	бадбад	5	40-5					
the duck	40	44	бадбад	5	40-5					
the duck	40	64	бадбад	5	40-5					
the duck	40	121	бадбад	5	40-5					
the duck	40	122	бадбад	5	40-5					
the duck	40	123	бадбад	5	40-5					
the duck	40	124	бадбад	5	40-5					
the duck	40	132	бадбад	5	40-5					
the duck	40	73	бадбад(гусь)	5	40-5					
the duck	40	61	бадбаду	5	40-5					
the duck	40	118	бадбаду	5	40-5					
the duck	40	16	бадещи	5	40-5					
the duck	40	137	бадущи	5	40-5					
the duck	40	138	бадущи	5	40-5					
the duck	40	59	баъдбаъд	5	40-5					
the duck	40	135	баьдбаьд	5	40-5					
the duck	40	115	бедбед	5	40-5					
the duck	40	116	бядбадв	5	40-5					
the duck	40	35	бядбяд	5	40-5					
the duck	40	37	бядбяд	5	40-5					
the duck	40	38	бядбяд	5	40-5					
the duck	40	39	бядбяд	5	40-5					
the duck	40	40	бядбяд	5	40-5					
the duck	40	41	бядбяд	5	40-5					
the duck	40	42	бядбяд	5	40-5					
the duck	40	58	бядбяд	5	40-5					
the duck	40	117	бядбяд	5	40-5					
the duck	40	128	бядбяд	5	40-5					
the duck	40	129	бядбяд	5	40-5					
the duck	40	130	бядбяд	5	40-5					
the duck	40	131	бядбяд	5	40-5					
the duck	40	71	бядбяд когда подзывают	5	40-5					
the duck	40	43	бядбяд подтвердил	5	40-5					
the duck	40	33	бядбяда	5	40-5					
the duck	40	34	бядбядя	5	40-5					
the duck	40	36	бядбядя	5	40-5					
the duck	40	18	ихурахъ	6	40-6					
the duck	40	71	къаз	7	40-7					
the duck	40	72	къаз	7	40-7					
the duck	40	74	къаз	7	40-7					
the duck	40	94	къаз	7	40-7					
the duck	40	98	къаз	7	40-7					
the duck	40	95	къарни(летающие)	7	40-7					
the duck	40	48	къваз	7	40-7					
the duck	40	81	къваз	7	40-7					
the duck	40	25	МÁТIИ1	8	40-8					
the duck	40	12	ордек	3	40-3					
the duck	40	19	ордок	3	40-3					
the duck	40	53	ордок	3	40-3					
the duck	40	54	ордок	3	40-3					
the duck	40	55	ордок	3	40-3					
the duck	40	56	ордок	3	40-3					
the duck	40	86	оьрдег	3	40-3					
the duck	40	20	оьрдек	3	40-3					
the duck	40	21	п1ат1	9	40-9					
the duck	40	136	пятпят	5	40-5					
the duck	40	10	урдаг	3	40-3					
the duck	40	120	урдаг	3	40-3					
the duck	40	78	урдег	3	40-3					
the duck	40	79	урдег	3	40-3					
the duck	40	88	урдег	3	40-3					
the duck	40	89	урдег	3	40-3					
the duck	40	9	урдек	3	40-3					
the duck	40	126	урдык	3	40-3					
the duck	40	22	утка	10	40-10					
the duck	40	83	утка	10	40-10					
the duck	40	84	утка	10	40-10					
the duck	40	65	уьгуьр	11	40-11					
the duck	40	99	уьрдаг	3	40-3					
the duck	40	2	уьрдег	3	40-3					1
the duck	40	23	уьрдег	3	40-3					
the duck	40	29	уьрдег	3	40-3					
the duck	40	29	уьрдег	3	40-3					
the duck	40	31	уьрдег	3	40-3					
the duck	40	32	уьрдег	3	40-3					1
the duck	40	48	уьрдег	3	40-3					
the duck	40	49	уьрдег	3	40-3					
the duck	40	50	уьрдег	3	40-3					
the duck	40	51	уьрдег	3	40-3					
the duck	40	57	уьрдег	3	40-3					
the duck	40	62	уьрдег	3	40-3					
the duck	40	63	уьрдег	3	40-3					
the duck	40	64	уьрдег	3	40-3					
the duck	40	66	уьрдег	3	40-3					
the duck	40	67	уьрдег	3	40-3					
the duck	40	69	уьрдег	3	40-3					
the duck	40	70	уьрдег	3	40-3					1
the duck	40	74	уьрдег	3	40-3					
the duck	40	75	уьрдег	3	40-3					
the duck	40	76	уьрдег	3	40-3					
the duck	40	77	уьрдег	3	40-3					
the duck	40	80	уьрдег	3	40-3					
the duck	40	87	уьрдег	3	40-3					
the duck	40	90	уьрдег	3	40-3					
the duck	40	91	уьрдег	3	40-3					
the duck	40	92	уьрдег	3	40-3					
the duck	40	93	уьрдег	3	40-3					
the duck	40	95	уьрдег	3	40-3					
the duck	40	112	уьрдег	3	40-3					
the duck	40	116	уьрдег	3	40-3					
the duck	40	119	уьрдег	3	40-3					
the duck	40	124	уьрдег	3	40-3					
the duck	40	134	уьрдег	3	40-3					
the duck	40	24	уьрдег кучIлин хабар	3	40-3					
the duck	40	71	уьрдег подтвердил	3	40-3					
the duck	40	73	уьрдег(п: утка и индюшка)	3	40-3					
the duck	40	3	уьрдек	3	40-3					
the duck	40	6	уьрдек	3	40-3					
the duck	40	42	уьрдек	3	40-3					
the duck	40	123	уьрдек	3	40-3					
the duck	40	125	уьрдек	3	40-3					
the duck	40	121	уьрдек бадбад не летает	3	40-3					
the duck	40	121	уьрдек летает	3	40-3					
the duck	40	27	уьрдэк	3	40-3					
the duck	40	28	уьрдэк	3	40-3					
the duck	40	45	уьрдяг	3	40-3					
the duck	40	47	уьрдяг	3	40-3					
the duck	40	85	хъаз	7	40-7					
the duck	40	8	хъахъа	12	40-12					
the duck	40	60	эгюр	13	40-13					
the dust	41	139	apra	21	41-21					1
the dust	41	141	got’	22	41-22			Non loan		1
the dust	41	140	gun	23	41-23			Unidentified		1
the dust	41	139	khak	24	41-24					1
the dust	41	17	NA							
the dust	41	127	NA							
the dust	41	139	pak	1	41-1					1
the dust	41	8	pax	1	41-1					
the dust	41	14	pax	1	41-1					
the dust	41	141	pax	1	41-1			Non loan		1
the dust	41	103	t'er	2	41-2					
the dust	41	104	t'ör	2	41-2					
the dust	41	105	t'öri	2	41-2					
the dust	41	97	t1er	2	41-2					
the dust	41	1	ter	2	41-2					
the dust	41	96	ter	2	41-2					
the dust	41	139	torbat	25	41-25					1
the dust	41	13	toz	3	41-3					1
the dust	41	26	toz	3	41-3					
the dust	41	52	toz	3	41-3					
the dust	41	100	toz	3	41-3					
the dust	41	101	toz	3	41-3					
the dust	41	102	toz	3	41-3					
the dust	41	106	toz	3	41-3					
the dust	41	107	toz	3	41-3					
the dust	41	108	toz	3	41-3					
the dust	41	133	toz	3	41-3					
the dust	41	11	turaab	4	41-4					
the dust	41	24	биши руг	5	41-5					
the dust	41	57	биши руг	5	41-5					
the dust	41	58	биши руг	5	41-5					
the dust	41	62	биши руг	5	41-5					
the dust	41	64	биши руг	5	41-5					
the dust	41	116	биши руг	5	41-5					
the dust	41	117	биши руг	5	41-5					
the dust	41	130	биши руг	5	41-5					
the dust	41	131	биши руг	5	41-5					
the dust	41	33	биши ругу	5	41-5					
the dust	41	65	бишируг	5	41-5					
the dust	41	129	бишу руг	5	41-5					
the dust	41	35	бишуруг	5	41-5					
the dust	41	60	бишуруг	5	41-5					
the dust	41	128	бишуруг	5	41-5					
the dust	41	34	бишуругу	5	41-5					
the dust	41	36	бишуругу	5	41-5					
the dust	41	76	бушвуруг	5	41-5					
the dust	41	71	бушу руг	5	41-5					
the dust	41	72	бушу руг	5	41-5					
the dust	41	91	бушу руг	5	41-5					
the dust	41	92	бушу руг	5	41-5					
the dust	41	93	бушу руг	5	41-5					
the dust	41	74	бушуруг	5	41-5					
the dust	41	73	бушю руг	5	41-5					
the dust	41	75	бушю руг	5	41-5					
the dust	41	95	бушю руг	5	41-5					
the dust	41	118	бюшург	5	41-5					
the dust	41	132	бюшург	5	41-5					
the dust	41	61	бюшуригь	5	41-5					
the dust	41	119	бюшуригь	5	41-5					
the dust	41	18	гебу	6	41-6					
the dust	41	25	гибу	6	41-6					
the dust	41	83	гибу	6	41-6					
the dust	41	84	гибу	6	41-6					
the dust	41	25	гутI	7	41-7					
the dust	41	85	гьыр	8	41-8					
the dust	41	9	дада	9	41-9					
the dust	41	80	кум	10	41-10					
the dust	41	120	кум	10	41-10					
the dust	41	79	къум	10	41-10					
the dust	41	16	кьехва	11	41-11					
the dust	41	111	кьехва	11	41-11					
the dust	41	137	кьехва	11	41-11					
the dust	41	138	кьехва	11	41-11					
the dust	41	25	кьи	12	41-12					
the dust	41	25	кьиди-хвиди	12	41-12					
the dust	41	59	пиши руг	5	41-5					
the dust	41	25	поIн	13	41-13					
the dust	41	18	пох	14	41-14					
the dust	41	115	пшюрюг	5	41-5					
the dust	41	22	пыль	15	41-15					
the dust	41	37	пягь	16	41-16					
the dust	41	38	пягь	16	41-16					
the dust	41	39	пягь	16	41-16					
the dust	41	40	пягь	16	41-16					
the dust	41	41	пягь	16	41-16					
the dust	41	42	пягь	16	41-16					
the dust	41	43	пягь	16	41-16					
the dust	41	44	пякъ	16	41-16					
the dust	41	2	руг	5	41-5					1
the dust	41	3	руг	5	41-5					
the dust	41	4	руг	5	41-5					
the dust	41	5	руг	5	41-5					
the dust	41	6	руг	5	41-5					
the dust	41	7	руг	5	41-5					
the dust	41	10	руг	5	41-5					
the dust	41	21	руг	5	41-5					
the dust	41	23	руг	5	41-5					
the dust	41	63	руг	5	41-5					
the dust	41	69	руг	5	41-5					
the dust	41	78	руг	5	41-5					
the dust	41	81	руг	5	41-5					
the dust	41	82	руг	5	41-5					
the dust	41	89	руг	5	41-5					
the dust	41	90	руг	5	41-5					
the dust	41	94	руг	5	41-5					
the dust	41	112	руг	5	41-5					
the dust	41	121	руг	5	41-5					
the dust	41	122	руг	5	41-5					
the dust	41	123	руг	5	41-5					
the dust	41	124	руг	5	41-5					
the dust	41	125	руг	5	41-5					
the dust	41	79	руг - земля	5	41-5					
the dust	41	113	тата	17	41-17					
the dust	41	114	тата	17	41-17					
the dust	41	45	тоз	3	41-3					
